account_id,num_services,num_services_active,num_services_inactive,cc_service_count,db_service_count,nlp_service_count,cc_pro_service_count,ml_service_count,integrations_count,third_party_integrations,num_businesses,tier_level,account_type,enterprise_account,enterprise_account_legacy,is_activated,has_cloud_storage,has_cloud_storage_only,account_size,third_party_integration_flag,first_party_ord,account_created_time,first_activated_time,min_bill_date,max_bill_date,sticky_bill_date,address,marketing_campaign_response
868290,0,0,0,0,0,0,0,0,38,0,,PREMIUM,Customer,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,1/17/16 10:12,,11/21/16,12/23/16,11/20/16,"07204 Robert Isle Suite 895, CA, US",0
2120185,0,0,0,0,0,0,0,0,207,0,30,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,3/16/17 15:02,,5/3/17,4/9/18,4/8/17,"23111 Murphy Dale Apt. 557, AZ, US",0
795571,0,0,0,0,0,0,0,0,152,0,,PREMIUM,Customer,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,1/3/16 17:28,,1/24/16,1/29/17,1/26/16,"3005 Higgins Greens Apt. 270, CA, US",0
1912504,0,0,0,0,0,0,0,0,19,0,,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,12/16/16 20:22,,1/4/17,5/20/18,2/28/17,"90125 Campbell Forges Apt. 492, WA, US",0
4195506,0,0,0,0,0,0,0,0,160,0,,PREMIUM,Services,FALSE,FALSE,FALSE,FALSE,FALSE,,2,,4/20/19 14:40,,5/3/19,5/26/19,4/30/19,"5425 Tammy Lakes Suite 233, TX, US",0
4273500,0,0,0,0,0,0,0,0,184,0,2,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,3/22/19 13:08,,5/7/19,6/5/20,5/2/19,"54993 Jonathan Forest Apt. 711, DE, US",0
1542633,2,10,0,6,0,0,0,0,46,6,,BASIC,Customer,FALSE,FALSE,TRUE,FALSE,FALSE,small,1,,6/29/16 18:05,7/18/16 22:18,8/21/16,2/14/21,7/22/16,"67749 Kelly Plaza Apt. 468, TX, US",1
1668015,4,9,0,0,0,0,0,0,48,0,,PREMIUM_PLUS,Business_type_1,FALSE,FALSE,TRUE,TRUE,FALSE,small,1,,10/1/16 23:00,9/22/16 13:58,11/9/16,10/2/17,9/22/16,"3816 Judith Row, NJ, US",1
4885183,6,4,0,0,0,0,0,0,189,14,304,PREMIUM_PLUS,Services,FALSE,FALSE,TRUE,TRUE,FALSE,large,2,,11/3/19 18:19,10/5/19 17:11,1/3/20,2/6/20,11/24/19,"288 Ward Coves, MA, US",1
1216065,6,9,0,5,0,0,3,0,270,10,18,BASIC,Business_type_1,FALSE,FALSE,TRUE,FALSE,FALSE,large,1,,4/18/16 11:23,4/21/16 16:45,4/20/16,4/7/21,5/9/16,"35179 Joseph Brook, FL, US",1
2930646,9,7,0,0,0,0,0,0,216,6,2,LITE,Customer,FALSE,FALSE,TRUE,FALSE,FALSE,,1,,2/3/18 0:55,1/26/18 20:39,1/19/18,2/21/21,1/28/18,"96654 Susan Fall Suite 412, MA, US",1
2483269,30,30,0,0,0,4,0,0,105,0,2235,PREMIUM_PLUS,Services,FALSE,FALSE,TRUE,TRUE,FALSE,small,2,1,8/22/17 5:33,9/13/17 14:44,9/8/17,3/10/21,8/11/17,"53647 Tina Landing Suite 642, TX, US",1
1950575,8,4,0,7,0,0,0,0,120,0,21,BASIC,Customer,FALSE,FALSE,TRUE,FALSE,FALSE,medium,2,,1/23/17 14:01,3/10/17 17:41,2/11/17,11/7/18,2/27/17,"236 Obrien Burgs Suite 945, NV, US",1
1170866,0,0,0,0,0,0,0,0,152,0,,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,3/22/16 14:14,,6/2/16,11/18/16,4/22/16,"42815 Jesse Junction, NJ, US",0
2903829,2,2,0,9,0,0,0,0,81,0,,BASIC,Customer,FALSE,FALSE,TRUE,FALSE,FALSE,small,1,,12/21/17 0:02,1/22/18 17:21,2/21/18,3/2/21,1/16/18,"15371 Jackson Forks Suite 438, IN, US",1
1618700,0,0,0,0,0,0,0,0,80,0,,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,7/27/16 14:16,,8/22/16,5/14/20,9/8/16,"7319 Jennifer Rapids, IN, US",0
4924717,3,5,0,0,0,6,0,0,108,0,,PREMIUM_PLUS,Customer,FALSE,FALSE,TRUE,FALSE,FALSE,,1,,11/17/19 23:46,12/3/19 19:25,10/17/19,1/29/20,1/14/20,"77876 Bennett Radial Apt. 751, MI, US",1
4258313,10,8,0,0,0,7,0,0,56,0,8,PREMIUM_PLUS,Customer,FALSE,FALSE,TRUE,FALSE,FALSE,,2,1,4/18/19 21:44,5/16/19 22:59,4/25/19,2/22/21,3/20/19,"344 Cox Unions, BC, CA",1
5756546,10,16,0,0,0,0,0,0,150,0,18,PREMIUM_PLUS,Services,FALSE,FALSE,TRUE,FALSE,FALSE,,2,,7/29/20 20:29,8/2/20 17:25,7/7/20,2/20/21,7/11/20,"983 Dakota Club, MB, CA",1
4907052,0,0,0,0,0,0,0,0,216,0,30,BASIC,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,11/14/19 21:09,,11/22/19,3/10/20,10/10/19,"4396 Martinez Squares Suite 229, FL, US",0
5174245,1,7,0,0,0,4,0,0,42,5,35,PREMIUM_PLUS,Customer,FALSE,FALSE,TRUE,FALSE,FALSE,,1,,1/8/20 17:27,1/16/20 17:31,2/2/20,3/30/20,1/4/20,"4759 Robert Garden, ON, CA",1
1035730,0,0,0,0,0,0,0,0,100,0,,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,2/8/16 10:12,,9/20/16,4/7/21,9/2/16,"60274 Santiago Canyon, VA, US",0
4476782,5,8,0,0,0,1,0,0,100,0,,PREMIUM_PLUS,Services,FALSE,FALSE,TRUE,FALSE,FALSE,,2,1,7/8/19 19:39,6/8/19 18:44,7/1/19,2/15/21,7/22/19,"6969 Darrell Overpass Apt. 814, OH, US",1
2642242,4,7,0,0,8,0,0,0,57,0,12,PREMIUM_PLUS,Customer,FALSE,FALSE,TRUE,FALSE,FALSE,small,1,1,10/15/17 17:56,9/29/17 20:09,10/22/17,3/1/21,10/14/17,"992 Fernandez Garden, CA, US",1
5701977,9,8,0,0,0,5,0,0,160,0,,PREMIUM_PLUS,Customer,FALSE,FALSE,TRUE,FALSE,FALSE,,1,1,7/17/20 15:07,7/26/20 18:25,6/3/20,3/14/21,6/20/20,"794 Donald Cliffs Suite 854, OH, US",1
770667,0,0,0,0,0,0,0,0,84,0,12,PREMIUM_PLUS,Customer,FALSE,FALSE,FALSE,FALSE,FALSE,,2,,1/2/16 17:15,,1/14/16,1/2/16,1/17/16,"7417 Andrea Lodge Suite 276, SC, US",0
5319566,1,6,0,0,0,0,6,0,156,7,12,BASIC,Services,FALSE,FALSE,TRUE,FALSE,FALSE,small,2,2,2/22/20 21:33,3/4/20 15:21,3/5/20,2/24/21,3/16/20,"2299 Perez Lock Suite 357, AZ, US",1
838450,0,0,0,0,0,0,0,0,140,0,,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,1/12/16 11:28,,1/8/17,6/10/19,1/18/17,"1189 Jasmine Neck, TX, US",0
3724795,9,10,0,0,0,0,0,0,16,0,,LITE,Business_type_1,FALSE,FALSE,TRUE,FALSE,FALSE,,1,,10/26/18 16:37,9/26/18 20:53,10/1/18,3/8/19,11/1/18,"04576 Reed Causeway, NJ, US",1
2619138,10,10,0,0,0,0,0,0,32,0,2,PREMIUM,Business_type_1,FALSE,FALSE,TRUE,FALSE,FALSE,medium,1,,10/3/17 19:22,9/7/17 5:35,11/8/17,6/23/19,10/11/17,"02655 Cindy Ports, AZ, US",1
1895896,0,0,0,0,0,0,0,0,171,0,,PREMIUM,Customer,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,12/1/16 14:32,,1/27/17,12/31/16,,"0882 Munoz Manor Suite 191, GA, US",0
3927994,0,0,0,0,0,0,0,0,80,0,,PREMIUM,Business_type_1,FALSE,FALSE,FALSE,FALSE,FALSE,medium,2,,1/1/19 11:32,,1/10/19,2/1/19,,"541 Blake Ridge, FL, US",0
67302,36,4,0,12,0,0,0,0,252,0,8,BASIC,Business_type_1,FALSE,FALSE,TRUE,FALSE,FALSE,large,1,,5/9/14 16:43,6/3/14 17:03,5/27/14,9/19/19,6/16/14,"601 David Fall Apt. 409, NJ, US",1
3382438,0,0,0,0,0,0,0,0,168,0,,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,7/18/18 13:28,,7/7/18,4/4/21,7/5/18,"19769 Hicks Turnpike, CA, US",0
1133942,0,0,0,0,0,0,0,0,180,0,,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,3/9/16 13:42,,3/23/16,4/29/19,5/4/16,"856 Beth Stream, FL, US",0
4473169,16,10,0,0,0,16,0,0,98,0,,PREMIUM_PLUS,Customer,FALSE,FALSE,TRUE,FALSE,FALSE,,2,1,6/14/19 21:44,6/21/19 15:02,7/15/19,4/5/21,6/19/19,"06741 Jennifer Mills, ON, CA",1
5659851,2,7,0,0,0,0,0,0,27,0,,LITE,Services,FALSE,FALSE,TRUE,FALSE,FALSE,,2,2,6/10/20 22:07,5/31/20 20:33,7/6/20,4/9/21,6/23/20,"047 Sara Parks, CA, US",1
2581629,5,35,0,0,0,40,0,0,63,8,,PREMIUM_PLUS,Services,FALSE,FALSE,TRUE,FALSE,FALSE,large,2,1,9/12/17 22:57,10/3/17 15:37,9/21/17,4/12/21,8/30/17,"152 Mack Overpass, WA, US",1
2266047,7,9,0,0,0,2,0,0,34,0,,PREMIUM_PLUS,Services,FALSE,FALSE,TRUE,FALSE,FALSE,,1,,5/7/17 18:46,6/26/17 15:22,6/29/17,4/24/18,5/31/17,"223 Allen Alley Suite 785, PA, US",0
6001115,0,0,0,0,0,0,0,0,243,0,,PREMIUM,Business_type_1,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,9/18/20 11:28,,9/18/20,10/27/20,,"718 Amy Shoals Apt. 293, TX, US",0
2376359,0,0,0,0,0,0,0,0,24,0,8,PREMIUM,Business_type_1,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,7/2/17 18:34,,6/22/17,9/12/17,8/9/17,"54927 Daniel Station Apt. 875, KS, US",0
3433556,1,3,0,0,0,0,0,0,203,24,,LITE,Services,FALSE,TRUE,TRUE,TRUE,FALSE,,2,2,7/27/18 15:03,7/17/18 0:15,7/21/18,2/22/21,8/21/18,"24915 Robert Coves Suite 506, FL, US",1
3873517,18,20,0,0,0,2,4,0,33,60,6,BASIC,Business_type_1,FALSE,FALSE,TRUE,TRUE,FALSE,large,1,2,11/18/18 18:06,1/14/19 15:46,1/7/19,3/19/21,12/21/18,"99510 Baker Landing, SC, US",1
348869,8,7,0,2,0,0,0,0,84,1,,BASIC,Business_type_1,FALSE,FALSE,TRUE,FALSE,FALSE,small,1,,6/23/15 20:36,7/14/15 15:29,8/15/15,10/25/15,7/22/15,"497 Ward Extension, FL, US",1
2114233,0,0,0,0,0,0,0,0,12,0,12,PREMIUM_PLUS,Customer,FALSE,FALSE,FALSE,FALSE,FALSE,small,2,,3/22/17 20:52,,3/26/17,11/25/17,4/27/17,"84588 Christopher Extensions Apt. 060, CA, US",0
4445331,4,8,0,0,0,16,0,0,26,0,,PREMIUM,Services,FALSE,FALSE,TRUE,TRUE,FALSE,,1,1,7/1/19 22:18,5/26/19 17:58,6/30/19,2/10/21,6/16/19,"1353 Thompson Spring Apt. 300, MI, US",1
4300053,0,0,0,0,0,0,0,0,75,5,,PREMIUM,Customer,FALSE,FALSE,FALSE,TRUE,TRUE,small,1,,5/5/19 18:48,,4/5/19,3/12/21,5/20/19,"0879 Hoover Mall Suite 318, WV, US",0
1804008,5,5,0,0,0,0,0,0,16,0,,PREMIUM_PLUS,Customer,FALSE,FALSE,TRUE,FALSE,FALSE,,1,1,10/20/16 14:43,11/28/16 19:17,11/25/16,3/29/21,11/23/16,"183 John Radial, FL, US",1
5789808,6,12,0,0,0,3,0,0,28,0,,PREMIUM_PLUS,Services,FALSE,FALSE,TRUE,FALSE,FALSE,,1,1,8/8/20 19:18,7/27/20 19:38,8/17/20,3/6/21,8/23/20,"31877 Brown Stream Apt. 197, CA, US",1
670457,4,0,5,0,0,0,0,0,15,0,,PREMIUM_PLUS,Services,FALSE,FALSE,FALSE,FALSE,FALSE,,1,1,10/15/15 23:25,,1/6/16,11/24/20,11/30/15,"1939 Jones Common Apt. 952, OH, US",0
5502187,2,1,0,0,0,4,0,0,105,0,,PREMIUM_PLUS,Customer,FALSE,FALSE,TRUE,FALSE,FALSE,,2,,4/8/20 20:55,5/5/20 14:40,5/14/20,1/20/21,4/4/20,"84845 Young Highway Suite 963, FL, US",1
1971260,0,0,0,0,0,0,0,0,190,0,,PREMIUM,Customer,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,2/5/17 1:09,,2/9/17,2/2/17,2/9/17,"5517 Edwards Circles, NJ, US",0
3436105,40,40,12,0,0,0,0,0,184,2,48,PREMIUM_PLUS,Customer,FALSE,TRUE,TRUE,TRUE,FALSE,,2,,7/1/18 6:26,8/4/18 14:01,8/2/18,2/12/21,7/30/18,"64107 Robert Spur, MD, US",1
2450568,7,9,0,2,0,0,0,0,48,0,,BASIC,Services,FALSE,FALSE,TRUE,FALSE,FALSE,small,2,,8/4/17 20:34,7/24/17 12:39,9/17/17,2/11/19,9/24/17,"017 Cruz Mills Apt. 461, NC, US",1
2592654,0,0,0,0,0,0,0,0,176,0,,BASIC,Customer,FALSE,FALSE,FALSE,FALSE,FALSE,,2,,9/21/17 14:33,,9/24/17,10/19/17,10/18/17,"969 Karen Ridges Suite 315, TX, US",0
3248466,12,27,0,0,8,0,0,2,29,0,,Q,Business_type_1,FALSE,FALSE,TRUE,FALSE,FALSE,medium,2,,5/29/18 21:16,6/4/18 17:48,5/4/18,2/27/21,5/26/18,"7885 Murray Stream Suite 617, NY, US",1
428162,10,7,0,0,0,0,0,0,160,0,,PREMIUM,Services,FALSE,FALSE,TRUE,FALSE,FALSE,,1,,8/17/15 18:39,9/9/15 15:07,9/15/15,8/26/18,8/16/15,"8933 Wilson Forge, IN, US",0
3520393,6,4,0,0,0,0,0,0,180,0,,PREMIUM_PLUS,Services,FALSE,FALSE,TRUE,FALSE,FALSE,,1,,7/25/18 16:03,7/26/18 14:33,8/16/18,10/26/19,10/3/18,"8809 Michael Radial Suite 911, FL, US",1
2412528,2,8,0,0,0,0,0,0,180,0,4,PREMIUM_PLUS,Services,FALSE,FALSE,TRUE,FALSE,FALSE,,1,1,7/29/17 18:09,7/10/17 22:12,8/7/17,3/22/21,7/18/17,"98949 Walker Point Suite 459, FL, US",1
4399227,0,0,0,0,0,0,0,0,72,9,,PREMIUM,Customer,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,5/21/19 19:52,,6/18/19,4/20/20,5/22/19,"754 Ronald Springs Suite 624, NM, US",0
6141631,10,6,0,0,0,0,1,0,150,4,,Q,Business_type_1,FALSE,FALSE,TRUE,FALSE,FALSE,,1,,11/12/20 6:16,11/12/20 16:57,11/10/20,3/4/21,11/11/20,"4822 Potter Trace Suite 270, NJ, US",1
4890782,7,10,0,0,0,4,0,0,189,3,,LITE,Services,FALSE,FALSE,TRUE,FALSE,FALSE,small,2,,10/31/19 19:49,9/27/19 20:48,9/8/20,8/21/20,,"06504 Thomas Dale Suite 149, NY, US",1
3877056,4,7,0,0,0,4,0,0,175,0,,LITE,Customer,FALSE,FALSE,TRUE,FALSE,FALSE,,1,,12/12/18 19:32,12/9/18 18:59,12/20/18,1/31/20,12/16/18,"1852 Kevin Ranch Apt. 784, CA, US",1
5685181,2,1,0,0,0,0,0,10,261,2,,PREMIUM,Customer,FALSE,FALSE,TRUE,TRUE,FALSE,,2,,6/28/20 17:00,5/28/20 19:40,6/27/20,4/4/21,7/4/20,"543 Davis Green, MI, US",1
2616421,2,8,0,0,0,6,0,0,44,4,,PREMIUM_PLUS,Customer,FALSE,FALSE,TRUE,FALSE,FALSE,small,2,1,10/2/17 0:05,9/2/17 16:35,9/28/17,3/17/21,10/10/17,"48653 Moran Drive, TX, US",1
5052285,9,30,0,0,0,12,8,0,234,0,,PREMIUM,Business_type_1,FALSE,FALSE,TRUE,TRUE,FALSE,,1,2,1/3/20 16:52,12/29/19 22:12,12/30/19,3/17/21,12/28/19,"67441 Wallace Isle Apt. 652, OK, US",1
1566731,5,4,0,0,10,0,0,0,80,0,,BASIC,Business_type_1,FALSE,FALSE,TRUE,TRUE,FALSE,,2,,7/30/16 16:41,9/1/16 17:11,9/14/16,1/7/19,8/22/16,"5088 Ramirez Key Suite 509, PA, US",1
5037434,10,2,0,0,0,1,3,0,261,8,20,PREMIUM,Customer,FALSE,FALSE,TRUE,FALSE,FALSE,medium,2,2,12/13/19 16:26,11/13/19 16:47,12/4/19,4/6/21,12/31/19,"954 David Islands, TX, US",1
4175682,0,0,0,0,0,0,0,0,161,0,,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,4/15/19 16:28,,3/26/19,4/24/19,2/24/19,"079 Amy Spurs Apt. 381, FL, US",0
140981,6,5,0,1,0,0,0,0,78,6,,BASIC,Customer,FALSE,FALSE,TRUE,TRUE,FALSE,small,1,,9/13/14 23:04,10/23/14 2:02,10/28/14,9/7/18,10/8/14,"052 Jodi Stream, FL, US",0
5648897,0,0,0,0,0,0,0,0,27,0,,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,5/13/20 18:13,,7/15/20,5/30/20,,"5868 Michael Stravenue, AK, US",0
4307650,0,0,0,0,0,0,0,0,20,0,,PREMIUM_PLUS,Business_type_1,FALSE,FALSE,FALSE,TRUE,TRUE,,2,,5/14/19 4:46,,4/4/19,7/22/19,4/3/19,"51064 Perry Courts Suite 417, HI, US",1
3729211,2,1,0,0,0,0,0,0,270,0,,LITE,Business_type_1,FALSE,FALSE,TRUE,TRUE,FALSE,small,1,,10/20/18 18:12,10/2/18 19:06,11/29/18,5/4/20,10/10/18,"48552 Jennifer Mission, MN, US",1
788222,0,0,0,0,0,0,0,0,133,0,,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,12/10/15 19:21,,12/12/15,1/21/18,1/26/16,"440 Connie Rapid, CA, US",0
2443112,1,7,0,0,0,10,0,0,114,0,14,PREMIUM_PLUS,Services,FALSE,FALSE,TRUE,FALSE,FALSE,,2,,6/30/17 4:06,8/4/17 15:28,7/23/17,8/2/17,8/17/17,"196 Shane Brook Suite 513, FL, US",1
2228457,40,28,0,2,0,9,0,0,182,0,,BASIC,Business_type_1,FALSE,FALSE,TRUE,FALSE,FALSE,small,1,,4/20/17 3:58,6/13/17 15:31,6/1/17,4/16/19,6/3/17,"952 Campbell Trail Suite 905, FL, US",1
1032796,0,0,0,0,0,0,0,0,100,0,,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,3/25/16 9:10,,4/22/17,3/15/21,3/13/17,"552 Rebecca Villages, TN, US",0
5365117,6,1,0,0,0,0,1,0,90,0,,Q,Business_type_1,FALSE,FALSE,TRUE,TRUE,FALSE,small,1,2,3/3/20 16:16,2/13/20 16:07,2/25/20,3/13/21,3/23/20,"5122 Ellis Pine, CA, US",1
2158789,5,1,0,0,6,0,0,0,120,0,,PREMIUM_PLUS,Customer,FALSE,FALSE,TRUE,FALSE,FALSE,,2,,4/18/17 13:06,9/17/17 1:46,9/25/17,12/28/19,9/13/17,"12654 Grant Tunnel, CA, US",1
2765793,18,20,0,3,1,0,0,0,30,9,,BASIC,Business_type_1,FALSE,FALSE,TRUE,TRUE,FALSE,small,1,,11/28/17 11:04,11/13/17 23:54,11/4/17,3/24/21,11/3/17,"4491 Brown Turnpike Apt. 912, CA, US",1
2026100,0,0,0,0,0,0,0,0,132,0,16,PREMIUM,Customer,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,3/9/17 16:35,,4/16/17,4/27/17,4/28/17,"651 John Squares Apt. 971, NC, US",0
5420615,6,12,0,0,0,8,0,0,144,7,15,PREMIUM_PLUS,Services,FALSE,FALSE,TRUE,FALSE,FALSE,small,2,1,3/19/20 12:28,4/2/20 16:35,3/5/20,3/17/21,4/25/20,"097 Gates Mountain Suite 774, ON, CA",1
2663428,9,7,0,0,0,4,0,0,84,0,20,PREMIUM_PLUS,Business_type_1,FALSE,FALSE,TRUE,FALSE,FALSE,large,2,1,9/17/17 17:10,10/23/17 18:27,9/24/17,2/20/21,9/18/17,"272 Nelson Common, AZ, US",1
4151786,7,4,0,0,0,4,0,0,63,4,,PREMIUM_PLUS,Customer,FALSE,FALSE,TRUE,FALSE,FALSE,,2,,4/12/19 17:19,4/17/19 4:08,4/11/19,11/21/19,4/4/19,"97382 Angelica Pine Apt. 432, NC, US",1
3553229,7,10,0,0,0,1,0,0,108,0,,PREMIUM_PLUS,Customer,FALSE,FALSE,TRUE,FALSE,FALSE,,2,,7/26/18 21:41,9/16/18 1:37,10/16/18,5/19/19,9/30/18,"2647 Kristen Plains Suite 748, FL, US",1
3058193,0,0,0,0,0,0,0,0,96,0,,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,2/22/18 21:22,,3/29/18,2/20/21,3/27/18,"3604 Nicholas Drive, NY, US",0
3822019,4,2,0,0,0,6,0,0,162,6,,LITE,Business_type_1,FALSE,FALSE,TRUE,FALSE,FALSE,small,2,,11/2/18 10:14,11/6/18 2:51,11/2/18,12/7/18,11/14/18,"66414 Grace Springs, OR, US",1
4030346,0,0,0,0,0,0,0,0,240,0,,PREMIUM,Services,TRUE,FALSE,FALSE,TRUE,TRUE,,1,,1/10/19 14:51,,2/22/19,4/5/19,2/7/19,"658 Phillips Green Suite 005, TX, US",0
916420,0,0,0,0,0,0,0,0,100,0,,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,1/20/16 12:08,,7/26/16,3/5/21,8/6/16,"90761 Ryan Neck, TX, US",0
1596459,0,0,0,0,0,0,0,0,152,0,,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,8/8/16 21:47,,8/4/16,12/1/16,9/14/16,"3115 Tammy Village Suite 308, TX, US",0
487919,4,6,0,5,0,0,0,0,27,0,,BASIC,Services,FALSE,FALSE,TRUE,FALSE,FALSE,medium,1,,9/20/15 21:34,10/27/15 18:29,12/1/15,3/1/21,12/22/15,"367 Sean Prairie Suite 614, WA, US",0
5402226,8,3,0,0,0,6,0,0,57,0,,PREMIUM_PLUS,Customer,FALSE,FALSE,TRUE,FALSE,FALSE,,1,,2/26/20 19:30,4/17/20 16:47,4/4/20,3/6/21,4/16/20,"08196 Huber Underpass, MI, US",1
5246393,8,10,0,0,0,0,0,0,104,0,18,LITE,Business_type_1,FALSE,FALSE,TRUE,FALSE,FALSE,,2,1,2/13/20 0:58,1/5/20 21:45,2/2/20,3/15/21,1/22/20,"7906 Cervantes Crossroad, CA, US",1
1944796,0,0,0,0,0,0,0,0,147,0,12,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,1/10/17 18:47,,2/8/17,3/16/21,3/3/17,"504 Erin Parkways, TX, US",0
2469886,80,60,0,2,9,8,0,0,378,42,,BASIC,Business_type_1,FALSE,FALSE,TRUE,TRUE,FALSE,large,2,2,7/23/17 17:44,7/13/17 12:48,8/12/17,3/12/21,8/18/17,"029 Chung Island Suite 649, SC, US",1
5582991,2,4,0,0,0,0,0,0,20,0,16,PREMIUM_PLUS,Services,FALSE,FALSE,TRUE,FALSE,FALSE,small,1,1,5/2/20 6:04,6/6/20 20:33,5/30/20,2/14/21,5/9/20,"879 Andrea Road, TX, US",1
6059434,4,1,0,0,0,5,0,0,88,0,,PREMIUM_PLUS,Business_type_1,FALSE,FALSE,TRUE,FALSE,FALSE,,2,,9/25/20 18:28,10/7/20 16:11,10/22/20,3/3/21,10/31/20,"52884 Philip River, TX, US",1
5123186,8,10,0,0,0,3,0,0,140,0,,PREMIUM_PLUS,Services,FALSE,FALSE,TRUE,FALSE,FALSE,,2,1,12/18/19 17:48,1/15/20 22:25,12/11/19,3/28/21,1/29/20,"350 Adams Burg, GA, US",1
3183830,3,4,0,0,0,0,0,0,21,6,14,PREMIUM_PLUS,Customer,FALSE,FALSE,TRUE,FALSE,FALSE,,2,1,3/17/18 17:34,3/31/18 14:04,3/15/18,3/11/21,4/20/18,"6095 Heather Heights, CA, US",1
4356506,10,2,0,0,0,2,0,0,182,10,,PREMIUM,Services,FALSE,FALSE,TRUE,FALSE,FALSE,small,2,,5/5/19 13:16,6/29/19 12:21,5/19/19,7/3/20,5/24/19,"624 David Fort, NJ, US",1
664059,0,0,0,0,0,0,0,0,112,0,56870,BASIC,Customer,FALSE,FALSE,FALSE,TRUE,TRUE,small,2,,11/10/15 20:13,,12/2/15,2/18/17,12/24/15,"07252 Harper Landing, TX, US",0
1291712,4,24,0,6,0,0,0,0,80,0,1347,BASIC,Business_type_1,FALSE,FALSE,TRUE,FALSE,FALSE,,2,,5/26/16 16:31,5/24/16 21:41,5/26/16,5/1/19,6/30/16,"642 Roberts Lakes, KS, US",1
1725705,0,0,0,0,0,0,0,0,200,0,12,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,10/11/16 2:34,,1/13/17,12/4/16,11/21/16,"791 Mclaughlin Plaza Apt. 471, NC, US",0
4981887,0,0,0,0,0,0,0,0,192,0,,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,11/24/19 18:59,,12/26/19,3/24/21,12/5/19,"115 Craig Squares Apt. 801, CA, US",0
3611868,3,2,0,0,0,7,0,0,225,6,,LITE,Services,FALSE,FALSE,TRUE,TRUE,FALSE,small,1,,10/12/18 20:17,10/23/18 15:17,9/29/18,3/18/21,10/21/18,"28611 Mark Parkways, FL, US",1
813690,10,4,0,0,0,0,0,0,69,15,,PREMIUM,Services,FALSE,FALSE,TRUE,FALSE,FALSE,small,2,3,1/22/16 20:58,12/27/15 16:53,1/28/16,3/29/21,2/2/16,"851 Michael Gateway, NY, US",1
3173687,18,20,0,0,0,9,7,0,248,15,,BASIC,Business_type_1,FALSE,FALSE,TRUE,TRUE,FALSE,medium,2,2,4/19/18 21:45,4/19/18 12:41,4/28/18,3/15/21,3/31/18,"8034 Rodney Via Apt. 143, FL, US",1
3148697,0,0,0,0,0,0,0,0,138,0,,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,3/3/18 20:28,,5/7/18,4/10/18,4/30/18,"43901 William Grove, WV, US",0
838340,0,0,0,0,0,0,0,0,180,0,,PREMIUM,Services,FALSE,FALSE,FALSE,TRUE,TRUE,,1,,12/22/15 11:27,,7/17/16,3/4/21,6/29/16,"94764 Raven Streets Suite 736, NC, US",0
1628511,0,0,0,0,0,0,0,0,198,28,54,PREMIUM_PLUS,Services,FALSE,FALSE,FALSE,FALSE,FALSE,small,1,,9/7/16 21:10,,9/26/16,7/19/19,9/3/16,"38367 Montgomery Alley Suite 664, CA, US",0
1176923,0,0,0,0,0,0,0,0,180,16,,PREMIUM_PLUS,Customer,FALSE,FALSE,FALSE,FALSE,FALSE,small,1,,4/28/16 19:24,,5/25/16,7/13/16,6/6/16,"239 Jenna Terrace, NY, US",0
2409052,2,18,0,0,0,12,0,0,84,0,6,PREMIUM_PLUS,Business_type_1,FALSE,FALSE,TRUE,FALSE,FALSE,small,1,1,7/30/17 18:38,8/1/17 19:56,7/25/17,3/27/21,9/4/17,"8468 Dylan Well, CA, US",1
